
Columns added by NG_DB_final_2017_07_01.xlsx


Rows added by NG_DB_final_2017_07_01.xlsx

1277	CHL124
5965	TUR222
1382	COS040
1713	CHN361
2008	CHN311
2017	CHN310
2023	CHN313
2030	CHN312
2003	CHN315
2024	CHN314
2005	CHN317
2013	CHN319
2006	CHN318
8223	PCO004
8224	PCO005
8220	PCO001
8221	PCO002
1936	CHN559
2768	JAP558
1933	CHN557
1937	CHN556
1916	CHN555
1915	CHN554
2763	JAP553
1721	CHN552
1718	CHN551
2731	JAP550
1226	CHL029
1254	CHL028
1275	CHL023
1257	CHL025
1237	CHL024
1255	CHL027
1206	CHL026
1644	CHN539
1635	CHN538
1645	CHN531
1631	CHN530
1633	CHN533
2652	JAP532
2655	JAP535
2654	JAP534
2657	JAP537
5950	TUR207
5949	TUR206
5948	TUR205
5947	TUR204
5946	TUR203
5945	TUR202
5944	TUR201
5943	TUR200
5952	TUR209
5951	TUR208
2566	JAP479
2596	JAP474
2611	JAP475
2642	JAP476
2659	JAP470
2541	JAP472
2565	JAP473
1813	CHN465
2600	JAP539
2658	JAP538
2640	JAP531
2639	JAP530
2653	JAP533
1629	CHN532
1634	CHN535
1636	CHN534
1642	CHN537
1637	CHN536
2610	JAP468
1580	CHN328
1582	CHN324
1584	CHN326
1579	CHN327
2014	CHN320
2025	CHN321
6004	TUR261
6003	TUR260
6006	TUR263
6005	TUR262
6008	TUR265
6007	TUR264
6010	TUR267
6009	TUR266
6012	TUR269
6011	TUR268
2325	JAP599
2762	JAP598
2753	JAP593
2760	JAP592
2759	JAP591
2758	JAP590
2751	JAP597
2782	JAP596
2755	JAP595
2761	JAP594
6072	TUR123
2591	JAP513
2590	JAP512
2589	JAP511
2588	JAP510
2594	JAP517
2573	JAP516
2593	JAP515
2592	JAP514
1622	CHN519
2604	JAP518
5992	TUR249
5991	TUR248
5986	TUR243
5984	TUR241
5983	TUR240
5989	TUR246
5988	TUR245
5987	TUR244
1583	CHN325
1578	CHN322
1581	CHN323
1515	CHN423
1526	CHN422
5927	TUR184
5928	TUR185
5929	TUR186
5930	TUR187
5883	TUR180
5877	TUR181
5925	TUR182
5926	TUR183
5931	TUR188
5932	TUR189
1789	CHN504
1797	CHN505
1657	CHN506
1652	CHN507
2539	JAP501
2557	JAP503
1654	CHN508
1649	CHN509
2641	JAP469
1902	CHN496
1903	CHN497
1490	CHN494
1900	CHN495
1487	CHN492
2520	JAP493
1530	CHN490
1491	CHN491
1904	CHN498
1905	CHN499
1814	CHN467
1817	CHN466
5874	TUR168
5881	TUR169
5879	TUR166
5878	TUR167
5890	TUR164
5886	TUR165
5885	TUR162
5888	TUR163
1707	CHN360
1711	CHN362
1694	CHN392
6065	TUR148
6067	TUR149
5917	TUR140
5918	TUR141
5919	TUR142
5920	TUR143
5922	TUR144
5923	TUR145
6061	TUR146
6064	TUR147
5608	POL038
5607	POL039
5588	POL030
5589	POL031
5570	POL032
5580	POL033
5581	POL034
5582	POL035
5583	POL036
5606	POL037
1208	CHL089
1207	CHL088
1271	CHL083
1249	CHL082
1248	CHL081
1260	CHL080
1266	CHL087
1241	CHL086
1240	CHL085
1246	CHL084
2199	ISR039
2191	ISR038
2189	ISR035
2193	ISR034
2190	ISR037
2192	ISR036
2184	ISR033
2183	ISR032
1950	CHN339
1949	CHN338
1953	CHN333
1951	CHN332
1948	CHN337
1947	CHN336
1945	CHN334
4260	HUN279
1666	CHN599
1665	CHN598
1542	CHN593
1795	CHN592
1794	CHN591
1793	CHN590
1664	CHN597
1663	CHN596
1662	CHN595
1661	CHN594
6073	TUR122
6156	TUR120
6157	TUR121
6155	TUR126
6154	TUR127
6074	TUR124
6146	TUR125
6149	TUR128
6150	TUR129
5621	POL052
5619	POL050
5620	POL051
1638	CHN513
8230	PCO011
8229	PCO010
1653	CHN512
1651	CHN511
1650	CHN510
1620	CHN517
1619	CHN516
1640	CHN515
1639	CHN514
2605	JAP519
1621	CHN518
3282	AUS078
3283	AUS079
3278	AUS074
3279	AUS075
3280	AUS076
3281	AUS077
3274	AUS070
3275	AUS071
3276	AUS072
3277	AUS073
1625	CHN522
1623	CHN520
1744	CHN418
1747	CHN419
1742	CHN414
1038	ARG019
1037	ARG018
1041	ARG011
1040	ARG010
1043	ARG013
1042	ARG012
1045	ARG015
1044	ARG014
1036	ARG017
1035	ARG016
1697	CHN367
2609	JAP523
2366	JAP625
2365	JAP624
2402	JAP627
2401	JAP626
2378	JAP621
2377	JAP620
2368	JAP623
2367	JAP622
2404	JAP629
2403	JAP628
1568	CHN431
2182	ISR051
2195	ISR050
1438	PER009
1442	PER008
1445	PER001
1443	PER003
1446	PER002
1440	PER005
1439	PER004
1441	PER007
1444	PER006
5843	TUR319
5854	TUR318
5866	TUR315
6057	TUR314
5864	TUR317
5847	TUR316
6054	TUR311
6053	TUR310
6056	TUR313
6055	TUR312
5985	TUR242
5990	TUR247
1912	CHN565
5733	SLO073
5727	SLO072
5732	SLO071
5735	SLO070
5728	SLO075
5734	SLO074
2323	JAP609
2324	JAP608
2333	JAP607
2332	JAP606
2331	JAP605
2330	JAP604
2334	JAP603
1669	CHN602
1668	CHN601
1667	CHN600
1173	CHL119
1178	CHL118
1159	CHL111
1189	CHL110
1161	CHL113
1160	CHL112
1175	CHL115
1174	CHL114
1177	CHL117
1176	CHL116
1365	COS027
1364	COS026
1363	COS025
1362	COS024
1361	COS023
1360	COS022
1359	COS021
1358	COS020
1354	COS029
1366	COS028
3512	FRA117
5872	TUR337
5853	TUR336
5852	TUR335
5865	TUR334
5863	TUR333
5871	TUR332
5867	TUR331
5859	TUR330
5861	TUR339
5860	TUR338
2567	JAP485
2543	JAP484
2644	JAP488
1091	BOL069
1106	BOL065
1111	BOL064
1100	BOL067
1099	BOL066
1097	BOL061
1089	BOL060
1092	BOL063
1103	BOL062
6033	TUR290
6034	TUR291
6035	TUR292
6036	TUR293
6037	TUR294
6038	TUR295
6039	TUR296
6040	TUR297
6041	TUR298
6042	TUR299
1187	CHL133
1164	CHL132
1284	CHL131
1283	CHL130
1150	CHL136
1196	CHL135
1195	CHL134
1384	COS042
2542	JAP478
1555	CHN479
1784	CHN474
1551	CHN475
1543	CHN476
1562	CHN477
1807	CHN470
1781	CHN471
1777	CHN472
1783	CHN473
6070	TUR351
6068	TUR350
6071	TUR352
6160	TUR355
6159	TUR354
6162	TUR357
6161	TUR356
1755	CHN399
1769	CHN398
1743	CHN417
1696	CHN391
1695	CHN390
1750	CHN393
1766	CHN395
1751	CHN394
1768	CHN397
1767	CHN396
1745	CHN415
1758	CHN412
1748	CHN413
1756	CHN410
1757	CHN411
2399	JAP640
1109	BOL047
1098	BOL046
1075	BOL045
1062	BOL044
1061	BOL043
1076	BOL042
1070	BOL041
1064	BOL040
1083	BOL049
1096	BOL048
1166	CHL076
1167	CHL077
1163	CHL074
1165	CHL075
1157	CHL072
1194	CHL073
1188	CHL070
1186	CHL071
1221	CHL078
1222	CHL079
715	USA570
1356	COS031
1119	BOL025
1113	BOL027
1121	BOL026
1115	BOL029
1116	BOL028
1379	COS018
1380	COS019
1373	COS012
1374	COS013
2776	JAP566
1913	CHN567
2774	JAP564
2775	JAP565
1941	CHN562
1910	CHN563
2770	JAP560
2771	JAP561
2778	JAP568
2779	JAP569
1229	CHL050
1215	CHL051
1228	CHL052
1216	CHL053
1235	CHL054
1236	CHL055
1269	CHL056
1172	CHL057
1170	CHL058
1153	CHL059
704	USA559
1733	CHN348
5981	TUR238
5982	TUR239
5979	TUR236
5980	TUR237
5977	TUR234
5978	TUR235
5975	TUR232
5976	TUR233
5973	TUR230
5974	TUR231
1706	CHN359
1705	CHN358
1738	CHN355
1714	CHN354
1704	CHN357
1717	CHN356
1723	CHN350
1716	CHN353
1914	CHN566
2777	JAP567
1911	CHN564
2739	JAP540
1729	CHN541
2728	JAP542
2729	JAP543
2730	JAP544
2734	JAP545
2735	JAP546
2736	JAP547
2737	JAP548
2738	JAP549
2773	JAP563
1939	CHN560
1940	CHN561
1227	CHL038
1225	CHL039
1202	CHL032
1209	CHL033
1234	CHL030
1210	CHL031
1253	CHL036
1252	CHL037
1267	CHL034
1263	CHL035
1919	CHN568
2039	CHN569
5961	TUR218
5962	TUR219
5953	TUR210
5954	TUR211
5955	TUR212
5956	TUR213
5957	TUR214
5958	TUR215
5959	TUR216
5960	TUR217
1735	CHN377
1734	CHN376
1737	CHN375
1701	CHN373
1703	CHN372
1740	CHN371
1741	CHN370
1759	CHN409
1765	CHN405
1762	CHN404
1754	CHN407
1752	CHN406
1761	CHN401
1763	CHN400
1764	CHN403
1760	CHN402
3285	AUS081
1624	CHN528
1646	CHN529
2608	JAP522
1626	CHN523
2606	JAP520
2607	JAP521
1660	CHN526
1632	CHN527
2634	JAP524
1659	CHN525
6015	TUR272
6016	TUR273
6013	TUR270
6014	TUR271
6019	TUR276
6020	TUR277
6017	TUR274
6018	TUR275
6021	TUR278
6022	TUR279
1370	COS009
1369	COS008
1368	COS007
2534	JAP496
2535	JAP497
2521	JAP494
2522	JAP495
2519	JAP492
2517	JAP490
2518	JAP491
2536	JAP498
2537	JAP499
2558	JAP504
2559	JAP505
2560	JAP506
2561	JAP507
2538	JAP500
1785	CHN501
2540	JAP502
1804	CHN503
2562	JAP508
2563	JAP509
1715	CHN352
1944	CHN335
2004	CHN316
6001	TUR258
6002	TUR259
5997	TUR254
5998	TUR255
5999	TUR256
6000	TUR257
5993	TUR250
5994	TUR251
5995	TUR252
5996	TUR253
1796	CHN450
2660	JAP477
2523	JAP471
2786	JAP575
2785	JAP574
2789	JAP577
1811	CHN576
2781	JAP571
2780	JAP570
2784	JAP573
2783	JAP572
2788	JAP578
1548	CHN438
1802	CHN439
1702	CHN374
1540	CHN432
1482	CHN433
1561	CHN434
1554	CHN435
1560	CHN436
1557	CHN437
1709	CHN379
1736	CHN378
5936	TUR193
5935	TUR192
5934	TUR191
5933	TUR190
5940	TUR197
5939	TUR196
5938	TUR195
5937	TUR194
5942	TUR199
5941	TUR198
1552	CHN430
1357	COS032
1192	CHL105
1386	COS035
1512	CHN485
1510	CHN484
2613	JAP487
2597	JAP486
1559	CHN481
1556	CHN480
2524	JAP483
2661	JAP482
2662	JAP489
1523	CHN488
1385	COS034
1387	COS036
1388	COS037
1524	CHN487
1514	CHN486
2643	JAP481
2612	JAP480
5875	TUR179
1516	CHN483
5892	TUR175
5876	TUR174
5887	TUR177
5889	TUR176
5884	TUR171
5882	TUR170
5891	TUR173
5873	TUR172
1528	CHN489
1720	CHN351
1238	CHL098
1232	CHL099
1245	CHL094
1230	CHL095
1231	CHL096
1224	CHL097
1264	CHL090
1265	CHL091
1261	CHL092
1262	CHL093
1719	CHN368
1739	CHN369
1746	CHN416
1712	CHN363
1710	CHN364
1698	CHN365
1700	CHN366
1780	CHN588
1782	CHN589
1818	CHN584
2752	JAP585
1778	CHN586
2744	JAP587
1815	CHN580
2748	JAP581
2749	JAP582
1816	CHN583
1643	CHN540
2727	JAP541
1724	CHN543
1727	CHN544
1749	CHN546
1699	CHN549
5585	POL027
5587	POL029
5586	POL028
8227	PCO008
8228	PCO009
1486	CHN426
1521	CHN425
1511	CHN424
1527	CHN421
1481	CHN420
1536	CHN429
1489	CHN428
5731	SLO076
5880	TUR178
6151	TUR131
6152	TUR130
6153	TUR133
6148	TUR135
6147	TUR134
5912	TUR137
5911	TUR136
5916	TUR139
5914	TUR138
5610	POL041
5609	POL040
5613	POL043
5611	POL042
5614	POL045
5612	POL044
5616	POL047
5615	POL046
5618	POL049
5617	POL048
2327	JAP602
2328	JAP601
2326	JAP600
8225	PCO006
8226	PCO007
8222	PCO003
3273	AUS069
3272	AUS068
3287	AUS063
3286	AUS062
3271	AUS067
3290	AUS066
3289	AUS065
3288	AUS064
6158	TUR119
2656	JAP536
2395	JAP636
2396	JAP637
2398	JAP634
2389	JAP635
2407	JAP632
2397	JAP633
2405	JAP630
2406	JAP631
2409	JAP638
2408	JAP639
1377	COS016
1378	COS017
1375	COS014
1376	COS015
1371	COS010
1372	COS011
2188	ISR048
2181	ISR049
2198	ISR044
2186	ISR045
2187	ISR046
2194	ISR047
2200	ISR040
2197	ISR041
2196	ISR042
2185	ISR043
6051	TUR308
6052	TUR309
6049	TUR306
6050	TUR307
6047	TUR304
6048	TUR305
6045	TUR302
6046	TUR303
6043	TUR300
6044	TUR301
1753	CHN408
1039	ARG020
3513	FRA118
2769	JAP559
1934	CHN558
2767	JAP557
2766	JAP556
2765	JAP555
2764	JAP554
2733	JAP552
2732	JAP551
5729	SLO068
5730	SLO069
2322	JAP610
2321	JAP611
2369	JAP612
2370	JAP613
2371	JAP614
2372	JAP615
2373	JAP616
2374	JAP617
2375	JAP618
2376	JAP619
1201	CHL108
1183	CHL109
1258	CHL102
1204	CHL103
1233	CHL100
1219	CHL101
1193	CHL106
1200	CHL107
1191	CHL104
1383	COS041
1247	CHL022
1389	COS038
1381	COS039
1355	COS030
1799	CHN452
1899	CHN453
1798	CHN451
1901	CHN456
2043	CHN458
2045	CHN459
5851	TUR328
5842	TUR329
5848	TUR320
5849	TUR321
5850	TUR322
5855	TUR323
5857	TUR324
5856	TUR325
5844	TUR326
5845	TUR327
337	MEX165
336	MEX164
3284	AUS080
1084	BOL072
1102	BOL073
1087	BOL070
1094	BOL071


Columns invalidated by NG_DB_final_2017_07_01.xlsx

Rows invalidated by NG_DB_final_2017_07_01.xlsx
1035	BOL006
1042	BOL013
1044	BOL015
1048	BOL019
1317	CHN064
1319	CHN066
1353	CHN100
1499	CHN246
1500	CHN247
1771	JAP062
1837	JAP128
1865	JAP156
1873	JAP164
1903	JAP194
2097	JAP388
5121	TUR030
5122	TUR031
5123	TUR032
5124	TUR033
5167	TUR076
5175	TUR084
5180	TUR089
5181	TUR090
5200	TUR109

Change Log
CAM001
Column v2	Column v3	Version 2	Version 3
43	43	Rcorr is calculated from R with [4He/20Ne]	Rcorr is calculated from R according to [4He/20Ne]

CAM002
Column v2	Column v3	Version 2	Version 3
43	43	Rcorr is calculated from R with [4He/20Ne]	Rcorr is calculated from R according to [4He/20Ne]

CAM003
Column v2	Column v3	Version 2	Version 3
43	43	Rcorr is calculated from R with [4He/20Ne]	Rcorr is calculated from R according to [4He/20Ne]

CAM004
Column v2	Column v3	Version 2	Version 3
43	43	Rcorr is calculated from R with [4He/20Ne]	Rcorr is calculated from R according to [4He/20Ne]

CAM005
Column v2	Column v3	Version 2	Version 3
43	43	Rcorr is calculated from R with [4He/20Ne]	Rcorr is calculated from R according to [4He/20Ne]

CAM006
Column v2	Column v3	Version 2	Version 3

CAM007
Column v2	Column v3	Version 2	Version 3

CAM008
Column v2	Column v3	Version 2	Version 3

CAM009
Column v2	Column v3	Version 2	Version 3

CAM010
Column v2	Column v3	Version 2	Version 3

CAM011
Column v2	Column v3	Version 2	Version 3

CAM012
Column v2	Column v3	Version 2	Version 3

CAM013
Column v2	Column v3	Version 2	Version 3

CAM014
Column v2	Column v3	Version 2	Version 3

CAM015
Column v2	Column v3	Version 2	Version 3

CAM016
Column v2	Column v3	Version 2	Version 3

COM001
Column v2	Column v3	Version 2	Version 3
43	43	Rcorr=(R/Ra)me*140	Rcorr=(R/Ra)me*1.40E-06

DJI001
Column v2	Column v3	Version 2	Version 3
43	43	Rcorr=(R/Ra)me*140	Rcorr=(R/Ra)me*1.40E-06

EGY001
Column v2	Column v3	Version 2	Version 3
29	29	 2.049e-05	0.00626994
31	31	 2.587e-08	          
43	43	[Ar]= [36Ar], [132Xe]=[136Xe] 	[40Ar] = [36Ar]*[40Ar/36Ar] indicated in the data source

EGY002
Column v2	Column v3	Version 2	Version 3
29	29	 1.264e-05	0.00381728
31	31	 1.461e-08	          
43	43	[Ar]= [36Ar], [132Xe]=[136Xe] 	[40Ar] = [36Ar]*[40Ar/36Ar] indicated in the data source

EGY003
Column v2	Column v3	Version 2	Version 3
29	29	   3.6e-07	0.00012204
31	31	   2.9e-10	          
43	43	[Ar]= [36Ar], [132Xe]=[136Xe] 	[40Ar] = [36Ar]*[40Ar/36Ar] indicated in the data source

EGY004
Column v2	Column v3	Version 2	Version 3
29	29	   5.5e-07	0.00018205
31	31	   2.3e-10	          
43	43	[Ar]= [36Ar], [132Xe]=[136Xe] 	[40Ar] = [36Ar]*[40Ar/36Ar] indicated in the data source

EGY005
Column v2	Column v3	Version 2	Version 3
29	29	  2.16e-06	0.00064152
31	31	   7.4e-10	          
43	43	[Ar]= [36Ar], [132Xe]=[136Xe] 	[40Ar] = [36Ar]*[40Ar/36Ar] indicated in the data source

EGY006
Column v2	Column v3	Version 2	Version 3
29	29	  1.73e-06	0.00048267
43	43	[Ar]= [36Ar], [132Xe]=[136Xe] 	[40Ar] = [36Ar]*[40Ar/36Ar] indicated in the data source

ETH001
Column v2	Column v3	Version 2	Version 3

ETH002
Column v2	Column v3	Version 2	Version 3

ETH003
Column v2	Column v3	Version 2	Version 3

ETH004
Column v2	Column v3	Version 2	Version 3

ETH005
Column v2	Column v3	Version 2	Version 3

ETH006
Column v2	Column v3	Version 2	Version 3

ETH007
Column v2	Column v3	Version 2	Version 3

ETH008
Column v2	Column v3	Version 2	Version 3

KEN001
Column v2	Column v3	Version 2	Version 3
21	21	       G/F	       G/S
30	30	1.2768e-07	  2.24e-07
31	31	8.30901e-09	  3.09e-09

KEN002
Column v2	Column v3	Version 2	Version 3

KEN003
Column v2	Column v3	Version 2	Version 3

KEN004
Column v2	Column v3	Version 2	Version 3

KEN005
Column v2	Column v3	Version 2	Version 3
30	30	 4.275e-09	   7.5e-09
31	31	2.9579e-10	   1.1e-09

KEN006
Column v2	Column v3	Version 2	Version 3

KEN007
Column v2	Column v3	Version 2	Version 3

KEN008
Column v2	Column v3	Version 2	Version 3

KEN009
Column v2	Column v3	Version 2	Version 3
19	19	       K91	  K91, K92
21	21	       W/H	       W/B
27	27	          	  1.64e-07
42	42	          	     294.9
43	43	Ra=1.40E-06	Ra=1.40E-06: the ratio of He/Ne in the respecive column does not correspond to the concentration ratio  

KEN010
Column v2	Column v3	Version 2	Version 3

KEN011
Column v2	Column v3	Version 2	Version 3

KEN012
Column v2	Column v3	Version 2	Version 3
19	19	       K26	  K25, K26
21	21	       W/H	       W/B
42	42	          	     294.1

KEN013
Column v2	Column v3	Version 2	Version 3

KEN014
Column v2	Column v3	Version 2	Version 3

KEN015
Column v2	Column v3	Version 2	Version 3

KEN016
Column v2	Column v3	Version 2	Version 3

KEN017
Column v2	Column v3	Version 2	Version 3

KEN018
Column v2	Column v3	Version 2	Version 3

KEN019
Column v2	Column v3	Version 2	Version 3
30	30	  7.98e-08	   1.4e-07
31	31	3.897455e-09	  1.45e-08

KEN020
Column v2	Column v3	Version 2	Version 3

KEN021
Column v2	Column v3	Version 2	Version 3

KEN022
Column v2	Column v3	Version 2	Version 3
30	30	2.0292e-07	  3.56e-07
31	31	8.79303e-09	  3.27e-08

KEN023
Column v2	Column v3	Version 2	Version 3

KEN024
Column v2	Column v3	Version 2	Version 3
14	14	Olkaria/Domes, OW2	Olkaria OW2
19	19	      K111	K110, K111
21	21	       G/H	       G/S
26	26	          	   1.5e-08
29	29	          	     1e-05
30	30	          	   1.5e-09
42	42	          	     304.4
43	43	Ra=1.40E-06	Ra=1.40E-06: the ratio of He/Ne in the respecive column does not correspond to the concentration ratio  
52	52	[O2]=[O2+Ar]	          

KEN025
Column v2	Column v3	Version 2	Version 3

KEN026
Column v2	Column v3	Version 2	Version 3
14	14	Olkaria/Domes, W	 Olkaria W
30	30	 3.021e-09	   5.3e-09
31	31	2.6879e-10	     1e-09
52	52	[O2]=[O2+Ar]	          

KEN027
Column v2	Column v3	Version 2	Version 3

KEN028
Column v2	Column v3	Version 2	Version 3

KEN029
Column v2	Column v3	Version 2	Version 3

KEN030
Column v2	Column v3	Version 2	Version 3
30	30	2.4567e-07	  4.31e-07
31	31	9.78796e-09	  3.64e-08

KEN031
Column v2	Column v3	Version 2	Version 3

KEN032
Column v2	Column v3	Version 2	Version 3

KEN033
Column v2	Column v3	Version 2	Version 3

KEN034
Column v2	Column v3	Version 2	Version 3

KEN035
Column v2	Column v3	Version 2	Version 3

KEN036
Column v2	Column v3	Version 2	Version 3

KEN037
Column v2	Column v3	Version 2	Version 3

FRR001
Column v2	Column v3	Version 2	Version 3

TNZ001
Column v2	Column v3	Version 2	Version 3

TNZ002
Column v2	Column v3	Version 2	Version 3

TNZ003
Column v2	Column v3	Version 2	Version 3

TNZ004
Column v2	Column v3	Version 2	Version 3
38	38	   2057.79	   2280.06

TNZ005
Column v2	Column v3	Version 2	Version 3
38	38	   1581.37	   1752.18

TNZ006
Column v2	Column v3	Version 2	Version 3
38	38	   1690.43	   1873.02

TNZ007
Column v2	Column v3	Version 2	Version 3
38	38	    3673.6	    4070.4

TNZ008
Column v2	Column v3	Version 2	Version 3

TNZ009
Column v2	Column v3	Version 2	Version 3
38	38	   1874.11	   2076.54

TNZ010
Column v2	Column v3	Version 2	Version 3
38	38	    347.27	    384.78

TNZ011
Column v2	Column v3	Version 2	Version 3

TNZ012
Column v2	Column v3	Version 2	Version 3

TNZ013
Column v2	Column v3	Version 2	Version 3

TNZ014
Column v2	Column v3	Version 2	Version 3

TNZ015
Column v2	Column v3	Version 2	Version 3

TNZ016
Column v2	Column v3	Version 2	Version 3

TNZ017
Column v2	Column v3	Version 2	Version 3

TNZ018
Column v2	Column v3	Version 2	Version 3

TNZ019
Column v2	Column v3	Version 2	Version 3

TNZ020
Column v2	Column v3	Version 2	Version 3
38	38	    4.5633	    5.0562

TNZ021
Column v2	Column v3	Version 2	Version 3
38	38	    77.203	    85.542

TNZ022
Column v2	Column v3	Version 2	Version 3
38	38	   1.01311	   1.12254

TNZ023
Column v2	Column v3	Version 2	Version 3
38	38	   1420.65	    1574.1

TNZ024
Column v2	Column v3	Version 2	Version 3
38	38	    85.526	    94.764

TNZ025
Column v2	Column v3	Version 2	Version 3

TNZ026
Column v2	Column v3	Version 2	Version 3

TNZ027
Column v2	Column v3	Version 2	Version 3
38	38	    249.69	    276.66

TNZ028
Column v2	Column v3	Version 2	Version 3
38	38	    737.59	    817.26

TNZ029
Column v2	Column v3	Version 2	Version 3
38	38	   0.71176	   0.78864

TNZ030
Column v2	Column v3	Version 2	Version 3
38	38	   0.56252	   0.62328

TNZ031
Column v2	Column v3	Version 2	Version 3

TNZ032
Column v2	Column v3	Version 2	Version 3

TNZ033
Column v2	Column v3	Version 2	Version 3

TNZ034
Column v2	Column v3	Version 2	Version 3
38	38	   0.91553	   1.01442

TNZ035
Column v2	Column v3	Version 2	Version 3
38	38	   24.5672	   27.2208

TNZ036
Column v2	Column v3	Version 2	Version 3
38	38	    5.5678	    6.1692

TNZ037
Column v2	Column v3	Version 2	Version 3
38	38	    8.1221	    8.9994

TNZ038
Column v2	Column v3	Version 2	Version 3
38	38	   2720.76	   3014.64

TNZ039
Column v2	Column v3	Version 2	Version 3
38	38	    2984.8	    3307.2

TNZ040
Column v2	Column v3	Version 2	Version 3
38	38	   1211.14	   1341.96

TNZ041
Column v2	Column v3	Version 2	Version 3
38	38	    5.3669	    5.9466

TNZ042
Column v2	Column v3	Version 2	Version 3
38	38	   151.249	   167.586

TNZ043
Column v2	Column v3	Version 2	Version 3
38	38	   0.75481	   0.83634

TNZ044
Column v2	Column v3	Version 2	Version 3
38	38	   0.53956	   0.59784

TNZ045
Column v2	Column v3	Version 2	Version 3

TNZ046
Column v2	Column v3	Version 2	Version 3

TNZ047
Column v2	Column v3	Version 2	Version 3

TNZ048
Column v2	Column v3	Version 2	Version 3

CAN001
Column v2	Column v3	Version 2	Version 3

CAN002
Column v2	Column v3	Version 2	Version 3

CAN003
Column v2	Column v3	Version 2	Version 3

CAN004
Column v2	Column v3	Version 2	Version 3

CAN005
Column v2	Column v3	Version 2	Version 3

CAN006
Column v2	Column v3	Version 2	Version 3

CAN007
Column v2	Column v3	Version 2	Version 3

CAN008
Column v2	Column v3	Version 2	Version 3

CAN009
Column v2	Column v3	Version 2	Version 3

CAN010
Column v2	Column v3	Version 2	Version 3

CAN011
Column v2	Column v3	Version 2	Version 3

CAN012
Column v2	Column v3	Version 2	Version 3

CAN013
Column v2	Column v3	Version 2	Version 3

CAN014
Column v2	Column v3	Version 2	Version 3

CAN015
Column v2	Column v3	Version 2	Version 3

CAN016
Column v2	Column v3	Version 2	Version 3

CAN017
Column v2	Column v3	Version 2	Version 3

CAN018
Column v2	Column v3	Version 2	Version 3

CAN019
Column v2	Column v3	Version 2	Version 3

CAN020
Column v2	Column v3	Version 2	Version 3

CAN021
Column v2	Column v3	Version 2	Version 3

CAN022
Column v2	Column v3	Version 2	Version 3

CAN023
Column v2	Column v3	Version 2	Version 3

CAN024
Column v2	Column v3	Version 2	Version 3

CAN025
Column v2	Column v3	Version 2	Version 3

CAN026
Column v2	Column v3	Version 2	Version 3

CAN027
Column v2	Column v3	Version 2	Version 3

CAN028
Column v2	Column v3	Version 2	Version 3

CAN029
Column v2	Column v3	Version 2	Version 3

CAN030
